1.440398	11330.902716	208.140034
1.272684	11337.720590	445.694044
1.321921	11326.238906	353.281938
1.961725	10948.501132	18.254044
1.057265	11340.559270	1284.104549
1.541420	11269.586741	130.533173
1.420457	11331.575773	227.362129
1.169482	11349.100722	732.770361
1.737604	11178.049736	54.270226
1.225440	11317.854993	551.879772
1.646206	11238.295888	82.250996
1.042154	11366.965522	1405.659988
1.823950	11114.078287	36.400391
1.191162	11350.658130	659.951777
1.380053	11305.435555	269.065200
1.196819	11337.651237	638.504932
1.639614	11244.919008	84.840398
1.449424	11293.551161	196.765537
1.955971	10942.114060	18.694029
1.366378	11333.399298	289.667612
1.224662	11330.935523	557.135476
1.421105	11299.923090	223.562333
1.344260	11347.246419	322.077154
1.031053	11358.890420	1484.858643
1.083514	11342.461921	1122.596931
1.649053	11234.886719	81.137423
1.525253	11310.008037	142.483327
1.476769	11281.815310	173.663537
1.876398	11068.883517	28.358752
1.762845	11166.951700	48.482868
1.229161	11335.351233	546.408032
1.124626	11335.229349	909.014759
2.129465	10484.410828	5.982104
1.491925	11306.296271	164.343689
1.163011	11351.595613	757.175108
1.028030	11343.560454	1498.599222
1.184423	11334.019053	676.857249
1.358790	11314.368270	297.237881
1.547476	11277.545805	127.626002
1.036922	11354.397197	1436.825129
1.326069	11318.430918	345.455621
1.128181	11352.475439	899.831307
1.608054	11251.194636	97.323282
1.568000	11272.378218	116.594051
1.210258	11347.725001	601.235995
1.247625	11328.023337	499.090129
1.225033	11338.271448	557.954305
1.547012	11273.071189	127.626909
1.662023	11215.469487	76.121096
2.090702	10654.656745	8.285280
1.566779	11283.998671	117.811232
1.726306	11191.744363	57.297488
1.572489	11264.145971	113.955817
1.912458	10992.110266	23.324465
1.844637	11077.956877	32.732719
1.719056	11191.463541	59.086977
1.295853	11332.905663	399.416157
1.189166	11348.745462	665.793474
1.382189	11323.149336	268.597625
1.952065	10950.812853	19.110775
2.084041	10664.318031	8.646295
1.542097	11265.568513	129.921398
1.376394	11327.780940	276.230412
1.252527	11345.725358	491.528807
1.531421	11296.202023	137.896601
1.101330	11348.211404	1027.906542
1.045858	11337.746796	1361.041637
1.774916	11152.600594	45.745620
1.055147	11349.958381	1303.702080
1.563457	11293.499331	120.005745
1.797267	11133.279323	41.199837
1.033477	11340.236904	1454.010249
1.384833	11313.412748	264.297003
1.457897	11303.313272	190.405351
1.133940	11345.629960	871.746613
1.286357	11344.408514	419.481496
1.753468	11160.453011	50.319155
1.287176	11333.794383	415.940160
1.393475	11297.837751	252.538027
1.477289	11292.500264	174.091948
1.609626	11267.062549	97.356115
1.244983	11347.745039	509.759834
1.614027	11255.490787	95.056314
1.874929	11053.646345	28.347346
1.730356	11175.810336	55.917299
1.632603	11259.429431	87.976388
1.374772	11336.801152	279.358971
1.745065	11171.960898	52.427055
1.312082	11339.766292	371.783966
1.008668	11356.954520	1670.934386
1.615167	11242.337095	94.044169
1.986711	10904.172648	15.901357
1.772608	11132.635168	45.788206
1.740153	11168.452946	53.453455
1.588158	11265.468340	106.627631
1.112529	11366.765034	979.377886
1.301791	11348.331547	391.276732
1.328243	11307.676781	340.423419
1.765584	11150.717897	47.570791
1.412545	11311.967296	233.446775
1.138494	11339.166458	849.816506
1.933325	11000.158514	21.300072
2.076828	10684.290580	9.087054
1.093544	11354.202116	1072.154134
1.615662	11258.367584	94.516712
1.495623	11285.173524	160.218692
1.124120	11338.680570	912.704402
1.101280	11359.394542	1033.246878
1.024703	11334.998305	1519.460860
1.440523	11297.928395	205.016295
1.563680	11254.065139	117.812319
1.531096	11278.201967	136.993216
1.648341	11235.135296	81.392639
1.148059	11343.857732	812.192844
1.362164	11323.494402	293.930513
1.630991	11253.663113	88.355729
1.459778	11301.976599	188.731288
2.139647	10423.745243	5.389165
1.949418	10972.204774	19.535329
1.734549	11166.604523	54.700980
1.864687	11080.793400	30.020982
1.934551	10973.307411	20.924039
1.098659	11331.766680	1034.388230
1.310841	11324.270571	371.361027
1.393423	11326.506364	255.817950
1.503345	11305.457789	156.335413
1.578142	11280.656943	112.047787
2.086706	10670.768579	8.542156
1.397289	11316.847122	250.373902
1.730009	11179.364826	56.089222
1.078638	11342.800234	1151.146826
1.388520	11326.693685	261.504275
1.663154	11237.711058	76.510011
2.042666	10791.824845	11.455992
1.204493	11351.891959	619.230817
1.725222	11196.722471	57.690874
1.206250	11346.980923	612.700802
2.039226	10774.839236	11.568184
1.060298	11354.732288	1271.975099
1.274610	11339.276071	442.015490
1.338537	11316.723343	326.135577
1.768966	11153.338105	46.942086
1.527168	11283.413602	139.656899
1.446543	11316.095762	201.268518
1.122854	11332.883629	916.156833
1.582081	11278.092419	110.050068
1.801092	11139.881549	40.647104
1.444160	11316.097834	203.389113
1.307646	11332.486101	378.222893
1.280133	11324.169497	427.939035
1.808255	11116.876850	39.005581
1.591546	11259.267182	104.805727
1.096711	11336.688307	1046.930770
1.660836	11224.476787	76.813940
2.066842	10718.086335	9.749346
2.115202	10560.179035	6.827410
1.817208	11117.960143	37.543963
1.500247	11295.657113	157.764770
1.384206	11316.232645	265.370223
1.984944	10886.069178	15.903120
1.497174	11301.783630	160.317406
1.331054	11312.972964	336.874339
1.310449	11334.926522	373.783663
1.496370	11289.616091	160.014187
1.170527	11342.890292	727.047615
1.016302	11341.818865	1593.561422
1.509664	11289.419041	151.036190
2.077556	10697.833407	9.107945
1.529499	11283.832885	138.285079
1.146751	11377.032246	829.480555
1.395986	11331.359680	253.452165
1.023696	11352.710423	1539.562315
1.689640	11210.780702	67.545258
2.043519	10757.199739	11.224069
1.491163	11314.861635	165.514405
1.160694	11334.843420	760.192323
1.740158	11183.422274	53.811433
1.408184	11327.044490	239.601468
1.659614	11217.692208	76.981137
1.414259	11322.526756	232.761217
1.414165	11317.507555	232.342545
1.763806	11159.513932	48.123403
1.274154	11339.917632	443.079479
1.720844	11210.559934	59.140730
1.697493	11200.801780	65.036098
1.140899	11351.874804	844.457481
1.744979	11188.371147	52.832650
1.283205	11333.999173	423.710187
1.228681	11333.120079	547.117582
1.271531	11330.093682	446.591478
1.176031	11337.674418	706.168113
1.913394	11025.274079	23.578919
1.854894	11083.864530	31.381915
1.657446	11252.060837	78.891966
1.579434	11280.380075	111.416260
2.155002	10288.041101	4.360466
1.234194	11332.483530	532.842807
1.752744	11185.206600	51.037342
1.088167	11345.295647	1097.602874
1.959159	10941.599651	18.415054
1.652908	11247.509939	80.267080
1.190794	11341.142294	658.362486
1.819350	11111.399279	37.087897
1.705625	11201.678629	62.849271
1.811647	11114.592675	38.399110
1.028040	11354.353641	1505.663638
1.697312	11207.662086	65.285751
1.268331	11328.309150	452.954975
1.424349	11309.410140	221.303191
1.809821	11115.175784	38.713197
1.466270	11306.702369	183.827248
1.321810	11320.065315	352.498870
1.770175	11189.199684	47.455315
1.537734	11279.415960	133.200863
1.285513	11328.107098	418.109150
1.360604	11333.374738	297.299895
1.153218	11344.448853	791.996203
1.370244	11350.778016	286.862152
1.279208	11321.149100	429.210929
1.385420	11349.362454	267.818410
2.009962	10833.510145	13.757735
1.208628	11346.446866	605.611035
1.805399	11128.549477	39.696916
1.026627	11332.083317	1502.132124
1.371206	11336.093705	283.780524
1.522728	11275.065935	141.834315
1.747400	11168.771514	51.832975
2.156763	10281.456686	4.246193
1.308764	11327.301193	375.423691
2.005228	10847.835236	14.172762
1.095537	11366.755704	1067.232672
1.394689	11311.192376	252.661700
1.696637	11210.278512	65.549945
1.117545	11346.625595	946.571927
1.420436	11320.748064	226.299056
1.700084	11201.206787	64.334953
1.890362	11046.098026	26.384329
1.284960	11332.725783	420.036989
1.390948	11309.578542	256.734282
1.489732	11289.627806	164.698722
1.348889	11344.349432	314.988237
1.638837	11253.585929	85.450165
1.101487	11338.548273	1022.726254
1.321296	11327.362479	354.469628
1.072799	11326.660017	1177.783633
1.584482	11268.316026	108.454230
1.168172	11350.376294	737.891941
1.342745	11330.260460	321.879683
1.543441	11272.474528	129.568595
1.559825	11288.057887	121.596731
1.364011	11314.530849	290.342975
1.216557	11332.592764	579.510395
1.257679	11351.551508	481.013298
1.241056	11353.346503	520.581975
1.231740	11331.180184	538.769016
1.793102	11128.259097	41.850266
1.197984	11341.207768	635.928183
1.293621	11329.642947	402.976410
1.462783	11311.328112	187.035447
1.687542	11219.745499	68.423286
1.547660	11297.494260	128.656947
2.140555	10416.738791	5.333131
1.670330	11213.088816	73.401099
2.013571	10858.066588	13.670151
1.027165	11360.931649	1517.028800
1.761641	11162.280828	48.631331
1.722408	11200.821481	58.493568
1.621393	11252.361313	91.990037
1.007463	11336.980827	1667.007896
1.688029	11213.735451	68.099100
