1.000000	12373.042978	2382.406904
1.000478	12371.536564	2374.271339
1.000957	12370.029593	2366.164095
1.001435	12368.522059	2358.085067
1.001914	12367.013958	2350.034150
1.002392	12365.505283	2342.011243
1.002871	12363.996030	2334.016241
1.003349	12362.486193	2326.049041
1.003828	12360.975767	2318.109542
1.004306	12359.464746	2310.197641
1.004785	12357.953126	2302.313237
1.005263	12356.440902	2294.456230
1.005742	12354.928067	2286.626517
1.006220	12353.414616	2278.824000
1.006699	12351.900546	2271.048578
1.007177	12350.385849	2263.300151
1.007656	12348.870521	2255.578621
1.008134	12347.354557	2247.883890
1.008613	12345.837951	2240.215858
1.009091	12344.320697	2232.574428
1.009570	12342.802798	2224.959503
1.010048	12341.284336	2217.371001
1.010527	12339.765333	2209.808827
1.011005	12338.245784	2202.272880
1.011483	12336.725684	2194.763063
1.011962	12335.205027	2187.279277
1.012440	12333.683808	2179.821424
1.012919	12332.162021	2172.389407
1.013397	12330.639661	2164.983127
1.013876	12329.116722	2157.602489
1.014354	12327.593199	2150.247397
1.014833	12326.069086	2142.917753
1.015311	12324.544378	2135.613463
1.015790	12323.019070	2128.334431
1.016268	12321.493156	2121.080563
1.016747	12319.966630	2113.851765
1.017225	12318.439487	2106.647942
1.017704	12316.911721	2099.469000
1.018182	12315.383328	2092.314848
1.018661	12313.854301	2085.185391
1.019139	12312.324635	2078.080539
1.019618	12310.794325	2071.000198
1.020096	12309.263365	2063.944276
1.020575	12307.731750	2056.912684
1.021053	12306.199474	2049.905330
1.021532	12304.666531	2042.922123
1.022010	12303.132917	2035.962974
1.022488	12301.598626	2029.027793
1.022967	12300.063652	2022.116491
1.023445	12298.527990	2015.228978
1.023924	12296.991634	2008.365166
1.024402	12295.454579	2001.524967
1.024881	12293.916819	1994.708293
1.025359	12292.378350	1987.915057
1.025838	12290.839166	1981.145172
1.026316	12289.299340	1974.398597
1.026795	12287.758915	1967.675271
1.027273	12286.217885	1960.975105
1.027752	12284.676244	1954.298011
1.028230	12283.133987	1947.643898
1.028709	12281.591108	1941.012681
1.029187	12280.047600	1934.404269
1.029666	12278.503459	1927.818577
1.030144	12276.958679	1921.255518
1.030623	12275.413253	1914.715004
1.031101	12273.867176	1908.196949
1.031580	12272.320443	1901.701268
1.032058	12270.773047	1895.227875
1.032537	12269.224983	1888.776685
1.033015	12267.676245	1882.347614
1.033493	12266.126827	1875.940576
1.033972	12264.576724	1869.555489
1.034450	12263.025929	1863.192268
1.034929	12261.474437	1856.850830
1.035407	12259.922243	1850.531093
1.035886	12258.369340	1844.232974
1.036364	12256.815723	1837.956390
1.036843	12255.261386	1831.701260
1.037321	12253.706323	1825.467503
1.037800	12252.150529	1819.255037
1.038278	12250.593997	1813.063782
1.038757	12249.036722	1806.893657
1.039235	12247.478699	1800.744583
1.039714	12245.919921	1794.616479
1.040192	12244.360383	1788.509267
1.040671	12242.800078	1782.422867
1.041149	12241.239002	1776.357201
1.041628	12239.677149	1770.312190
1.042106	12238.114513	1764.287758
1.042585	12236.551170	1758.283847
1.043063	12234.987165	1752.300400
1.043542	12233.422494	1746.337342
1.044020	12231.857149	1740.394604
1.044498	12230.291124	1734.472112
1.044977	12228.724414	1728.569796
1.045455	12227.157012	1722.687585
1.045934	12225.588913	1716.825407
1.046412	12224.020109	1710.983193
1.046891	12222.450596	1705.160872
1.047369	12220.880366	1699.358374
1.047848	12219.309414	1693.575629
1.048326	12217.737734	1687.812568
1.048805	12216.165320	1682.069122
1.049283	12214.592164	1676.345222
1.049762	12213.018263	1670.640799
1.050240	12211.443608	1664.955784
1.050719	12209.868195	1659.290110
1.051197	12208.292017	1653.643709
1.051676	12206.715067	1648.016514
1.052154	12205.137341	1642.408455
1.052633	12203.558831	1636.819468
1.053111	12201.979532	1631.249484
1.053590	12200.399437	1625.698438
1.054068	12198.818541	1620.166263
1.054547	12197.236837	1614.652892
1.055025	12195.654319	1609.158260
1.055504	12194.070982	1603.682302
1.055982	12192.486818	1598.224952
1.056460	12190.901823	1592.786145
1.056939	12189.315989	1587.365816
1.057417	12187.729311	1581.963901
1.057896	12186.141782	1576.580334
1.058374	12184.553404	1571.215054
1.058853	12182.964272	1565.868001
1.059331	12181.374412	1560.539111
1.059810	12179.783818	1555.228318
1.060288	12178.192483	1549.935555
1.060767	12176.600402	1544.660757
1.061245	12175.007567	1539.403858
1.061724	12173.413972	1534.164793
1.062202	12171.819610	1528.943496
1.062681	12170.224476	1523.739902
1.063159	12168.628561	1518.553948
1.063638	12167.031861	1513.385569
1.064116	12165.434368	1508.234700
1.064595	12163.836075	1503.101278
1.065073	12162.236977	1497.985239
1.065552	12160.637066	1492.886521
1.066030	12159.036337	1487.805060
1.066509	12157.434782	1482.740794
1.066987	12155.832395	1477.693659
1.067465	12154.229170	1472.663594
1.067944	12152.625100	1467.650537
1.068422	12151.020178	1462.654427
1.068901	12149.414398	1457.675200
1.069379	12147.807754	1452.712798
1.069858	12146.200239	1447.767158
1.070336	12144.591846	1442.838220
1.070815	12142.982568	1437.925923
1.071293	12141.372400	1433.030207
1.071772	12139.761335	1428.151013
1.072250	12138.149366	1423.288280
1.072729	12136.536487	1418.441950
1.073207	12134.922691	1413.611962
1.073686	12133.307971	1408.798258
1.074164	12131.692322	1404.000780
1.074643	12130.075777	1399.219496
1.075121	12128.458435	1394.454415
1.075600	12126.840293	1389.705476
1.076078	12125.221344	1384.972614
1.076557	12123.601582	1380.255765
1.077035	12121.980999	1375.554866
1.077514	12120.359589	1370.869852
1.077992	12118.737344	1366.200661
1.078470	12117.114257	1361.547229
1.078949	12115.490322	1356.909494
1.079427	12113.865531	1352.287393
1.079906	12112.239878	1347.680865
1.080384	12110.613355	1343.089847
1.080863	12108.985956	1338.514279
1.081341	12107.357673	1333.954098
1.081820	12105.728500	1329.409244
1.082298	12104.098430	1324.879656
1.082777	12102.467455	1320.365275
1.083255	12100.835568	1315.866040
1.083734	12099.202764	1311.381891
1.084212	12097.569034	1306.912768
1.084691	12095.934371	1302.458614
1.085169	12094.298770	1298.019368
1.085648	12092.662222	1293.594973
1.086126	12091.024721	1289.185369
1.086605	12089.386259	1284.790499
1.087083	12087.746831	1280.410305
1.087562	12086.106428	1276.044730
1.088040	12084.465044	1271.693716
1.088519	12082.822671	1267.357206
1.088997	12081.179304	1263.035144
1.089475	12079.534934	1258.727472
1.089954	12077.889556	1254.434136
1.090432	12076.243176	1250.155084
1.090911	12074.595909	1245.890304
1.091389	12072.947772	1241.639756
1.091868	12071.298757	1237.403393
1.092346	12069.648858	1233.181169
1.092825	12067.998066	1228.973038
1.093303	12066.346373	1224.778952
1.093782	12064.693773	1220.598866
1.094260	12063.040258	1216.432734
1.094739	12061.385819	1212.280510
1.095217	12059.730450	1208.142148
1.095696	12058.074142	1204.017602
1.096174	12056.416889	1199.906828
1.096653	12054.758682	1195.809779
1.097131	12053.099514	1191.726411
1.097610	12051.439377	1187.656679
1.098088	12049.778265	1183.600538
1.098567	12048.116168	1179.557943
1.099045	12046.453080	1175.528851
1.099524	12044.788993	1171.513216
1.100002	12043.123900	1167.510994
1.100480	12041.457792	1163.522142
1.100959	12039.790662	1159.546615
1.101437	12038.122503	1155.584371
1.101916	12036.453307	1151.635364
1.102394	12034.783066	1147.699552
1.102873	12033.111773	1143.776892
1.103351	12031.439420	1139.867341
1.103830	12029.766000	1135.970854
1.104308	12028.091505	1132.087391
1.104787	12026.415927	1128.216908
1.105265	12024.739259	1124.359362
1.105744	12023.061493	1120.514711
1.106222	12021.382638	1116.682915
1.106701	12019.702815	1112.863953
1.107179	12018.022043	1109.057780
1.107658	12016.340316	1105.264348
1.108136	12014.657624	1101.483607
1.108615	12012.973959	1097.715510
1.109093	12011.289313	1093.960007
1.109572	12009.603678	1090.217052
1.110050	12007.917046	1086.486596
1.110529	12006.229407	1082.768592
1.111007	12004.540755	1079.062992
1.111485	12002.851080	1075.369750
1.111964	12001.160374	1071.688818
1.112442	11999.468630	1068.020149
1.112921	11997.775839	1064.363698
1.113399	11996.081992	1060.719419
1.113878	11994.387082	1057.087264
1.114356	11992.691100	1053.467188
1.114835	11990.994038	1049.859145
1.115313	11989.295887	1046.263091
1.115792	11987.596640	1042.678980
1.116270	11985.896288	1039.106766
1.116749	11984.194823	1035.546405
1.117227	11982.492236	1031.997853
1.117706	11980.788520	1028.461065
1.118184	11979.083665	1024.935996
1.118663	11977.377665	1021.422603
1.119141	11975.670510	1017.920842
1.119620	11973.962193	1014.430670
1.120098	11972.252704	1010.952042
1.120577	11970.542037	1007.484916
1.121055	11968.830182	1004.029249
1.121534	11967.117131	1000.584997
1.122012	11965.402929	997.152143
1.122490	11963.687695	993.730704
1.122969	11961.971426	990.320639
1.123447	11960.254113	986.921907
1.123926	11958.535747	983.534465
1.124404	11956.816320	980.158272
1.124883	11955.095821	976.793287
1.125361	11953.374243	973.439467
1.125840	11951.651575	970.096772
1.126318	11949.927810	966.765160
1.126797	11948.202938	963.444591
1.127275	11946.476949	960.135024
1.127754	11944.749836	956.836419
1.128232	11943.021590	953.548735
1.128711	11941.292200	950.271931
1.129189	11939.561658	947.005969
1.129668	11937.829956	943.750807
1.130146	11936.097084	940.506408
1.130625	11934.363033	937.272730
1.131103	11932.627794	934.049735
1.131582	11930.891358	930.837384
1.132060	11929.153717	927.635638
1.132539	11927.414861	924.444457
1.133017	11925.674781	921.263804
1.133495	11923.933468	918.093640
1.133974	11922.190913	914.933926
1.134452	11920.447108	911.784626
1.134931	11918.702043	908.645699
1.135409	11916.955709	905.517110
1.135888	11915.208098	902.398820
1.136366	11913.459199	899.290791
1.136845	11911.709006	896.192988
1.137323	11909.957526	893.105378
1.137802	11908.204902	890.027974
1.138280	11906.451157	886.960750
1.138759	11904.696281	883.903670
1.139237	11902.940264	880.856695
1.139716	11901.183097	877.819789
1.140194	11899.424768	874.792917
1.140673	11897.665268	871.776040
1.141151	11895.904587	868.769123
1.141630	11894.142716	865.772131
1.142108	11892.379644	862.785026
1.142587	11890.615360	859.807774
1.143065	11888.849856	856.840338
1.143544	11887.083122	853.882682
1.144022	11885.315146	850.934773
1.144501	11883.545920	847.996574
1.144979	11881.775433	845.068051
1.145457	11880.003675	842.149168
1.145936	11878.230637	839.239891
1.146414	11876.456308	836.340186
1.146893	11874.680678	833.450017
1.147371	11872.903738	830.569351
1.147850	11871.125477	827.698153
1.148328	11869.345886	824.836390
1.148807	11867.564954	821.984028
1.149285	11865.782671	819.141032
1.149764	11863.999028	816.307370
1.150242	11862.214015	813.483008
1.150721	11860.427621	810.667913
1.151199	11858.639837	807.862051
1.151678	11856.850652	805.065390
1.152156	11855.060058	802.277897
1.152635	11853.268070	799.499548
1.153113	11851.474847	796.730359
